Cod_setor,domi2V050,domi2V051,domi2V052,domi2V053,domi2V054,domi2V055,domi2V056,domi2V057,domi2V058,domi2V059
420195005000031,12,24,13,15,6,1,0,0,0,0
420200805000001,31,79,33,24,5,2,0,0,0,0
420200805000002,23,14,10,5,2,1,0,0,0,0
420200805000003,6,11,9,2,3,2,0,0,0,0
420200805000004,27,46,32,20,7,4,0,1,0,0
420200805000005,75,79,47,22,3,3,1,0,0,0
420200805000006,53,54,20,11,1,0,2,0,0,0
420200805000007,38,50,41,14,5,1,0,0,0,0
420200805000008,65,104,45,31,8,0,1,1,0,0
420200805000009,33,86,48,30,10,1,0,1,0,0
420200805000010,23,56,44,33,10,3,0,0,0,0
420200805000011,59,100,67,49,14,3,0,0,0,0
420200805000012,32,74,64,41,17,5,0,1,0,0
420200805000013,45,53,40,27,11,0,0,0,0,0
420200805000014,84,81,28,15,6,1,0,1,0,0
420200805000015,7,18,6,8,0,1,0,0,0,0
420200805000016,19,30,20,13,1,0,0,0,0,0
420200805000017,13,25,7,4,4,0,0,0,0,0
420200805000018,26,24,14,9,2,1,0,0,0,0
420200805000019,19,32,17,10,2,0,0,0,0,0
420200805000020,40,39,26,5,0,1,0,0,0,0
420200805000021,43,60,28,18,8,2,0,0,0,0
420200805000022,10,16,8,5,2,0,1,0,0,0
420200805000023,20,31,14,10,1,0,1,0,0,0
420200805000024,31,48,25,13,6,2,0,0,0,0
420200805000025,16,35,18,11,3,1,0,1,0,0
420200805000026,34,43,17,13,9,0,0,0,0,0
420200805000027,24,20,8,7,4,0,0,0,0,0
420200805000028,26,42,30,21,1,1,1,0,0,0
420200805000029,37,46,30,17,5,1,0,1,0,0
420200805000030,21,32,23,21,3,2,0,0,0,0
420200805000031,47,54,35,17,4,1,1,1,0,0
420200805000032,29,36,35,16,4,1,0,0,0,0
420200805000033,41,41,24,8,3,1,0,0,0,0
420200805000034,44,46,50,25,7,2,2,1,0,0
420200805000035,30,49,37,20,4,2,0,0,0,0
420200805000036,23,24,24,7,3,0,0,0,0,0
420200805000037,64,64,26,8,6,1,0,0,1,0
420200805000038,57,86,48,44,13,1,0,0,0,0
420200805000039,34,46,23,12,1,0,1,0,0,0
420200805000040,15,10,13,13,4,1,0,0,0,0
420200805000041,59,80,52,38,5,2,2,0,0,0
420200805000042,49,62,27,16,1,0,0,0,0,0
420200805000043,78,86,78,50,16,1,2,1,0,0
420200805000044,19,47,45,21,11,5,3,1,0,0
420200805000045,17,38,36,30,11,3,1,0,1,0
420200805000046,24,43,42,33,15,4,1,2,1,0
420200805000047,19,57,56,40,13,4,4,0,0,0
420200805000048,30,48,47,38,16,5,2,1,0,0
420200805000049,14,37,29,27,16,3,0,1,0,0
420200805000050,66,46,39,25,7,6,1,1,0,0
420200805000051,36,41,36,22,7,1,0,0,0,1
420200805000052,48,69,43,13,0,3,0,0,0,0
420200805000053,48,69,29,18,9,2,0,1,0,0
420200805000054,42,73,34,19,5,3,0,0,0,0
420200805000055,72,72,48,28,6,5,1,1,0,0
420200805000056,60,89,49,29,8,1,1,0,0,0
420200805000057,54,82,49,22,6,4,1,1,0,0
420200805000058,19,29,21,6,2,1,0,0,0,0
420200805000059,28,37,22,8,2,1,0,0,0,0
420200805000060,52,43,18,15,2,0,2,0,0,0
420200805000061,39,49,52,25,9,2,1,0,0,0
420200805000062,29,50,31,29,12,0,0,0,0,0
420200805000063,24,40,24,18,4,2,0,1,0,0
420200805000064,13,23,19,11,5,0,0,0,0,0
420200805000065,21,20,18,10,0,0,0,0,0,0
420200805000066,27,36,28,6,5,1,0,0,0,0
420200805000067,19,38,30,20,5,0,0,0,0,0
420200805000068,23,22,5,5,3,0,0,0,0,0
420200805000069,20,35,12,2,2,0,0,0,0,0
420200805000070,29,67,90,78,32,16,5,2,2,0
420200805000071,22,46,58,69,29,11,2,3,1,0
420200805000072,24,51,37,44,18,6,0,1,0,0
420200805000073,34,64,69,44,21,11,4,2,0,0
420200805000074,18,50,47,50,23,12,11,6,1,0
420200805000075,26,54,77,82,44,18,9,5,3,1
420200805000076,23,53,93,87,35,11,5,3,2,0
420200805000077,25,75,77,62,40,14,14,0,2,1
420200805000078,44,41,48,36,11,3,1,0,1,0
420200805000079,41,63,84,50,22,4,2,0,1,0
420200805000080,51,104,89,61,26,11,4,1,1,0
420200805000081,45,63,45,28,12,6,2,0,1,0
420200805000082,42,74,86,66,20,14,5,4,0,0
420200805000083,32,82,82,58,31,6,1,0,0,1
420200805000084,26,85,91,78,54,29,16,9,3,1
420200805000085,41,66,80,84,34,22,10,0,1,0
420200805000086,19,57,66,51,29,12,3,1,0,1
420200805000087,19,40,44,38,18,7,2,1,0,0
420200805000088,28,36,52,54,12,11,3,1,0,0
420200805000089,2,4,10,3,4,1,0,0,0,0
420200805000090,46,75,74,68,28,8,5,3,1,1
420200805000091,0,0,0,0,0,0,0,0,0,0
420200805000092,28,82,72,49,24,13,5,3,0,0
420200805000093,76,72,27,15,3,1,1,0,0,0
420200805000094,56,83,72,44,21,4,1,1,0,0
420200805000095,33,72,51,54,26,4,6,0,1,1
420200805000096,47,73,49,49,17,6,1,1,0,0
420200805000097,34,67,68,60,37,10,6,2,2,1
420200805000098,36,79,50,37,16,7,0,0,0,0
420200805000099,36,68,76,41,21,9,2,0,0,0
420200805000100,48,109,135,104,33,13,5,1,1,1
420200805000101,50,85,78,36,17,6,2,1,0,1
420200805000102,34,35,19,12,7,1,0,0,0,1
420200805000103,43,39,19,17,1,1,1,0,0,0
420200805000104,78,100,74,23,8,3,1,0,0,0
420200805000105,40,66,43,35,7,1,0,0,0,0
420200805000106,36,43,37,11,2,2,0,0,0,0
420200805000107,40,61,33,13,5,3,0,0,0,0
420200805000108,64,55,47,23,4,1,0,0,0,0
420200805000109,38,61,40,29,7,1,1,0,0,0
420200805000110,31,56,44,29,4,3,1,0,0,0
420200805000111,40,40,20,15,4,3,0,0,0,0
420200805000112,36,38,22,9,0,0,0,0,0,0
420200805000113,56,54,53,30,1,1,0,0,0,0
420200805000114,28,53,42,19,3,0,0,1,0,0
420200805000115,17,62,47,39,9,2,0,0,0,0
420200805000116,68,91,60,37,8,1,2,0,0,0
420200805000117,28,49,34,14,5,2,0,0,0,0
420200805000118,53,74,37,23,5,4,1,1,0,0
420200805000119,41,41,24,12,2,0,0,0,0,0
420200805000120,13,24,15,14,3,2,1,0,0,0
420200805000121,30,19,12,2,0,1,1,0,1,0
420200805000122,38,33,15,11,5,0,0,0,0,0
420200805000123,24,27,10,4,0,0,0,0,0,0
420200805000124,36,43,21,12,5,3,0,0,0,0
420200805000125,29,31,18,8,5,5,3,0,0,0
420200805000126,27,40,19,10,3,0,0,0,0,0
420200805000127,25,25,10,14,4,1,0,0,0,0
420200805000128,43,52,39,13,4,1,1,1,0,0
420200805000129,31,42,24,16,4,1,0,0,0,0
420200805000130,18,26,15,9,5,1,1,0,0,0
420200805000131,27,42,30,15,7,0,1,0,0,0
420200805000132,56,91,43,28,5,3,1,0,0,0
420200805000133,15,11,9,2,1,0,0,0,0,0
420200805000134,37,65,33,31,8,2,2,0,0,0
420200805000135,45,60,30,21,3,0,0,0,0,0
420200805000136,32,43,42,11,6,1,0,0,0,0
420200805000137,19,17,9,5,2,1,0,1,0,0
420200805000138,76,104,50,36,5,0,0,0,0,0
420200805000139,40,46,13,5,0,0,0,0,1,0
420200805000140,26,32,23,10,3,1,0,0,0,0
420200805000141,48,61,27,28,4,0,1,0,0,0
420200805000142,58,54,35,19,3,1,1,0,0,0
420200805000143,30,29,28,19,3,1,0,0,0,0
420200805000144,42,58,32,13,4,1,0,0,0,0
420200805000145,12,23,25,12,9,2,1,0,0,0
420200805000146,53,76,47,22,7,5,1,0,0,0
420200805000147,37,86,64,30,14,1,1,1,0,0
420200805000148,49,40,33,16,10,1,0,0,1,0
420200805000149,26,57,46,40,13,3,2,2,1,0
420200805000150,14,32,40,16,14,4,1,0,0,0
420200805000151,27,55,49,37,10,5,5,1,0,1
420200805000152,28,67,67,49,23,6,1,0,0,1
420200805000153,47,45,36,11,8,3,0,0,0,0
420200805000154,47,58,42,22,5,1,1,0,0,0
420200805000155,37,49,27,15,4,1,0,0,0,0
420200805000156,48,67,38,13,5,1,0,0,0,0
420200805000157,97,102,57,29,8,1,0,1,0,0
420200805000158,45,51,41,15,6,1,0,0,0,0
420200805000159,31,46,22,15,5,1,0,0,0,0
420200805000160,37,77,44,13,3,5,0,0,0,0
420200805000161,28,43,29,12,4,0,0,0,1,0
420200805000162,26,28,25,12,8,0,0,0,0,0
420200805000163,36,54,27,15,3,1,0,0,0,0
420200805000164,46,65,26,10,4,0,0,1,0,0
420200805000165,20,26,18,21,3,2,0,0,0,0
420200805000166,10,15,6,9,1,1,1,0,0,0
420200805000167,55,79,34,17,7,1,0,0,0,0
420200805000168,41,58,49,23,12,4,1,0,0,0
420200805000169,15,23,9,7,2,0,0,0,0,0
420200805000170,31,39,28,9,1,2,0,0,0,0
420200805000171,12,26,16,14,3,0,2,0,0,0
420200805000172,28,30,19,13,1,1,0,0,0,0
420200805000173,8,16,13,6,3,1,0,0,0,0
420200805000174,17,16,20,7,2,0,0,0,0,0
420200805000175,21,34,12,14,2,0,0,1,0,0
420200805000176,20,26,19,11,4,1,0,0,0,0
420200805000177,25,51,74,67,44,27,6,6,2,1
420200805000178,29,72,84,57,38,22,9,4,4,1
420200805000179,21,51,55,48,30,14,5,3,0,0
420200805000180,13,33,60,47,23,7,2,0,0,1
420200805000181,29,66,83,67,38,15,5,2,2,3
420200805000182,9,29,32,15,8,1,0,0,1,0
420200805000183,34,51,69,70,39,13,2,3,2,2
420200805000184,28,83,77,69,32,16,5,1,0,0
420200805000185,6,17,30,15,3,4,4,2,1,1
420200805000186,26,50,52,34,15,5,2,2,0,1
420200805000187,30,64,77,62,40,22,9,2,1,2
420200805000188,32,49,33,22,5,1,2,0,0,0
420200805000189,28,59,62,54,22,13,2,0,0,0
420200805000190,41,88,95,64,25,10,3,4,0,1
420200805000191,65,105,101,79,27,12,8,2,1,1
420200805000192,48,77,98,95,39,12,5,3,0,0
420200805000193,31,62,66,53,18,10,4,1,0,4
420200805000194,75,78,64,35,9,3,2,1,0,0
420200805000195,35,70,60,66,32,13,7,3,2,0
420200805000196,43,45,48,54,26,19,5,4,3,2
420200805000197,27,47,63,44,26,14,9,5,1,0
420200805000198,26,41,48,31,18,4,5,1,0,0
420200805000199,39,53,41,28,6,2,0,0,1,0
420200805000200,30,33,45,22,14,6,0,1,1,1
420200805000201,59,58,57,23,7,5,1,0,0,0
420200805000202,16,53,58,28,18,7,2,1,0,0
420200805000203,49,88,62,57,17,7,3,0,0,0
420200805000204,53,91,70,48,26,5,0,1,0,0
420200805000205,30,73,95,93,48,24,7,5,1,2
420200805000206,36,98,71,52,25,5,2,1,0,0
420200805000207,30,49,32,30,10,4,0,0,0,0
420200805000208,16,35,64,37,25,5,3,3,0,1
420200805000209,40,62,61,37,17,6,0,1,0,0
420200805000210,33,70,65,53,23,12,7,2,1,1
420200805000211,4,26,28,29,11,2,0,0,0,0
420200805000212,43,86,111,120,56,11,3,1,2,0
420200805000213,19,40,36,16,4,1,0,0,0,0
420200805000214,30,54,29,15,13,1,0,1,0,0
420200805000215,48,50,22,7,2,0,0,0,0,0
420200805000216,78,93,59,28,16,0,1,0,0,1
420200805000217,54,75,55,25,6,5,0,0,0,0
420200805000218,22,19,10,5,3,0,0,0,0,0
420200805000219,44,54,18,6,3,0,0,0,0,0
420200805000220,20,49,50,33,19,5,1,3,0,1
420200805000221,56,47,50,19,7,0,2,0,1,1
420200805000222,24,53,45,23,20,8,5,2,2,0
420200805000223,29,64,41,24,12,6,1,0,0,0
420200805000224,15,28,31,22,10,5,1,1,0,0
420200805000225,7,5,10,16,9,9,3,0,0,1
420205705000001,16,31,22,9,14,2,1,0,1,0
420205705000002,8,19,20,11,3,0,1,0,0,0
420205705000003,10,29,12,8,6,2,0,0,0,0
420205705000004,18,35,22,11,7,6,0,1,0,0
420205705000005,13,45,34,29,16,6,3,0,0,2
420205705000006,17,45,27,20,11,1,1,0,0,1
420205705000007,26,72,47,27,17,9,0,1,1,0
420205705000008,15,52,24,15,6,2,0,0,0,0
420205705000009,8,16,7,7,0,2,2,0,0,0
420205705000010,36,89,53,60,18,23,9,1,1,0
420205705000011,16,51,42,21,9,4,2,1,1,1
420205705000012,13,54,37,21,13,4,3,1,0,1
420205705000013,12,29,24,14,6,2,3,0,2,0
420205705000014,15,59,23,24,12,6,2,0,0,0
420205705000015,22,48,26,16,10,5,3,0,0,0
420205705000016,24,56,23,14,9,1,2,1,0,0
420205705000017,10,44,20,8,3,0,2,0,0,0
420205705000018,4,18,10,7,4,4,1,0,0,0
420205705000021,8,53,33,28,9,3,1,1,0,0
420205705000022,15,45,22,10,8,1,0,1,0,0
420205705000023,20,52,16,17,5,5,0,0,0,0
420205705000024,28,64,60,42,24,8,5,1,0,0
420205705000025,2,4,8,0,2,0,0,0,0,0
420205705000026,7,26,21,12,12,8,9,0,0,1
420205705000027,4,3,0,1,0,1,1,0,0,0
420205705000028,2,1,0,2,4,0,0,1,0,0
420205705000029,0,0,0,0,0,0,0,0,0,0
420205705000033,0,0,0,0,0,0,0,0,0,0
420207305000001,27,33,23,13,8,1,0,2,0,0
420207305000002,21,67,50,24,7,6,2,0,0,0
420207305000003,51,64,35,38,18,4,4,1,0,0
420207305000004,25,63,30,18,8,2,1,0,0,0
420207305000005,18,50,34,13,13,5,0,2,0,0
420207305000006,12,24,24,16,5,1,1,0,0,0
420207305000007,22,49,23,15,8,6,0,0,0,0
420207305000008,23,36,27,20,6,2,0,0,0,0
420207305000009,24,36,27,32,4,0,0,0,0,0
420207305000010,22,42,25,20,9,5,1,1,0,2
420207305000011,19,31,15,9,3,4,1,1,0,0
420207305000012,12,13,13,8,4,2,1,1,0,0
420207305000013,9,18,5,3,2,1,0,0,0,0
420207305000014,24,37,30,31,23,11,4,2,1,0
420207305000015,15,18,9,5,3,3,0,0,0,0
420207305000016,23,51,21,21,10,2,0,1,0,0
420207305000017,27,42,51,34,15,5,2,0,0,0
420207305000018,35,64,65,42,17,8,1,1,0,0
420207305000019,18,78,67,60,23,7,3,0,0,0
420207305000020,24,61,68,38,12,9,3,1,0,0
420207305000021,15,40,42,25,14,2,0,0,0,0
420208105000001,39,84,73,61,26,7,6,2,2,1
420208105000002,5,38,37,33,16,5,0,1,0,0
420208105000003,16,48,57,37,19,7,4,1,0,0
420208105000004,14,26,38,30,18,5,2,0,0,1
420208105000005,9,28,37,39,18,8,0,1,0,0
420209905000001,12,37,25,20,4,3,0,0,0,0
420209905000002,9,23,35,31,16,7,0,2,0,1
420209905000003,13,51,38,34,15,10,6,0,1,0
420209905000004,10,49,44,46,27,7,0,0,1,0
420210705000001,8,25,19,20,6,1,3,0,0,0
420210705000002,11,19,7,3,2,0,0,0,0,0
420210705000003,29,61,44,27,16,4,2,0,1,0
420210705000004,29,69,58,31,16,3,1,0,0,0
420210705000005,32,51,50,30,14,0,2,0,0,0
420210705000006,17,35,29,32,12,5,3,1,1,1
420210705000007,23,50,49,57,24,14,3,2,0,0
420210705000008,32,97,62,31,17,5,0,1,0,0
420210705000009,10,16,11,8,2,0,0,0,1,1
420210705000010,22,41,20,20,6,1,0,0,0,0
420210705000011,19,25,17,7,3,4,0,0,0,0
420210705000012,24,57,42,31,13,2,2,0,0,0
420210705000013,10,14,10,4,1,0,0,0,0,0
420210705000014,15,36,23,16,10,3,3,0,1,0
420210705000015,17,35,23,18,11,2,1,0,1,0
420210705000016,30,94,91,67,34,14,3,0,0,1
420210705000017,31,75,32,30,14,4,2,0,0,0
420210705000018,34,104,76,55,31,10,4,2,3,1
420210705000019,34,88,85,60,31,18,4,3,0,4
420210705000020,20,48,61,29,10,11,3,1,0,0
420210705000021,27,52,52,48,29,13,4,2,3,2
420210705000022,14,93,85,75,69,20,12,4,2,5
420210705000023,20,49,67,65,25,11,6,1,1,1
420210705000024,15,44,51,42,15,12,6,2,2,2
420210705000025,7,14,15,22,9,2,5,0,0,0
420210705000026,28,54,48,50,20,12,5,1,1,1
420210705000027,30,41,39,15,5,4,4,1,1,1
420210705000028,29,58,53,41,14,6,1,2,0,0
420210705000029,25,63,65,45,30,20,10,2,1,0
420210705000030,9,17,25,20,11,4,1,3,0,1
420210705000031,26,86,82,63,32,15,4,1,1,0
420210705000032,12,43,44,39,29,16,8,6,1,3
420210705000033,11,24,30,31,10,2,1,0,0,1
420210705000034,1,9,7,8,6,0,0,0,0,0
420210705000035,14,48,43,39,19,9,3,0,1,2
420210705000036,11,34,29,30,21,5,3,0,0,1
420210705000037,32,75,54,38,19,3,1,3,0,0
420210705000038,24,54,36,26,18,4,3,0,1,2
420210705000039,13,26,14,16,6,0,0,0,0,0
420210705000040,20,53,43,32,11,11,2,1,0,0
420210705000041,14,17,32,36,23,12,2,5,1,2
420213105000001,13,60,58,45,20,7,1,1,1,1
420213105000002,14,38,44,45,19,16,6,1,0,0
420213105000003,17,20,43,31,8,5,2,2,0,0
420213105000004,9,20,21,17,12,5,1,0,0,1
420213105000005,10,15,33,28,17,9,4,2,1,0
420213105000006,24,30,59,50,21,6,2,3,1,0
420213105000007,14,20,37,21,17,1,0,1,0,0
420213105000008,8,34,44,31,18,9,2,4,0,0
420213105000009,5,13,26,21,15,5,0,0,0,0
420213105000010,14,46,57,49,24,7,0,2,0,1
420213105000011,6,11,32,27,22,6,3,1,1,2
420213105000012,4,11,14,12,9,2,0,0,0,1
420213105000013,3,5,11,8,9,1,0,0,0,0
420213105000014,15,21,30,22,11,1,1,1,0,0
420215605000001,47,96,112,83,41,9,8,1,1,3
420215605000002,10,37,48,38,24,3,0,0,2,0
420215605000003,7,29,30,28,17,3,2,0,1,0
420215605000004,4,17,29,24,24,10,2,1,0,0
420220605000001,21,64,59,50,16,8,0,0,0,0
420220605000002,17,55,55,43,26,4,5,0,0,0
420220605000003,22,84,94,67,27,10,4,2,1,1
420220605000004,14,56,45,37,18,6,5,0,1,0
420220605000005,17,39,41,51,12,5,1,1,0,0
420220605000006,25,50,50,53,17,7,2,5,0,0
420220605000007,13,47,65,48,18,6,4,2,0,0
420220605000008,22,46,60,35,21,6,3,3,0,0
420220605000009,13,23,25,28,15,4,1,0,0,0
420220605000010,7,24,23,20,8,6,3,2,1,0
420220605000011,15,46,46,57,28,10,8,0,2,1
420220605000012,7,15,19,16,10,3,2,0,0,0
420220605000013,21,45,48,50,32,18,6,3,0,0
420220605000014,8,16,14,11,8,6,0,0,0,0
420220613000001,15,40,43,37,21,7,3,1,0,2
420220613000002,0,0,0,0,0,0,0,0,0,0
420220613000003,20,42,46,41,9,13,3,0,0,0
420220613000004,0,0,0,0,0,0,0,0,0,0
420220615000001,6,19,23,19,11,2,1,0,0,1
420220615000002,17,32,39,45,13,8,2,1,0,0
420220615000003,7,31,14,21,9,3,0,0,0,0
420230505000001,38,56,68,46,19,3,1,1,0,0
420230505000002,31,90,95,82,34,10,0,1,0,0
420230505000003,28,79,111,91,32,18,3,2,1,0
420230505000004,23,62,45,40,18,8,3,0,2,0
420230505000005,33,73,84,49,31,13,6,4,1,1
420230505000006,31,56,81,63,39,17,3,1,1,0
420230505000007,31,70,81,62,17,7,4,1,0,1
420230505000008,21,37,80,54,26,6,0,0,1,0
420230505000009,31,67,86,45,23,15,2,2,1,0
420230505000010,15,41,49,42,29,13,5,1,1,2
420230505000011,17,59,74,62,27,14,4,1,1,0
420230505000012,33,69,88,61,42,14,6,3,2,3
420230505000013,32,61,74,46,23,4,4,1,1,1
420230505000014,34,70,100,66,23,18,10,2,1,1
420230505000015,27,48,60,50,25,6,7,1,1,0
420230505000016,29,66,71,31,17,7,3,0,0,0
420230505000017,37,73,87,83,48,10,2,2,0,1
420230505000018,15,48,70,68,23,17,10,3,5,4
420230505000019,23,51,47,52,26,12,3,0,0,2
420230505000020,16,41,66,45,17,8,1,1,0,0
420230505000021,14,49,60,37,29,6,5,1,0,1
420230505000022,22,66,80,60,27,14,7,3,2,1
420230505000023,31,73,69,44,12,4,0,0,0,0
420230505000024,17,65,99,84,33,12,2,3,2,0
420230505000025,13,44,60,37,11,7,1,1,0,1
420230505000026,24,54,67,65,34,17,3,1,3,0
420230505000027,26,48,70,58,31,9,4,1,1,0
420230505000028,20,36,37,28,7,3,2,0,0,0
420230505000029,26,39,61,37,23,10,5,2,1,3
420230505000030,32,58,82,72,35,19,3,0,0,1
420230505000031,7,43,80,53,24,12,4,1,0,1
420230505000032,52,105,85,68,24,6,3,2,1,0
420230505000033,43,61,100,70,39,7,7,2,3,1
420230505000034,20,24,50,37,15,13,5,0,0,0
420230505000035,19,46,61,52,39,19,10,4,0,2
420230505000036,37,54,64,49,13,4,1,1,0,0
420230505000037,21,85,93,70,38,10,7,2,1,0
420230505000038,20,44,46,17,2,1,0,0,0,0
420230505000039,31,47,48,46,30,13,9,4,2,0
420230505000040,35,75,79,59,28,9,4,1,0,0
420230505000041,50,119,76,47,28,6,3,1,1,0
420230505000042,26,60,80,59,28,10,4,2,1,1
420230505000043,20,62,83,58,32,10,5,2,0,2
420230505000044,23,59,75,55,26,5,3,1,2,1
420230505000045,9,33,41,35,25,12,3,3,2,3
420230505000046,31,46,60,55,20,10,4,1,1,0
420230505000047,16,41,69,25,17,5,1,1,0,0
420230505000048,40,54,88,88,34,11,3,2,1,0
420230505000049,52,85,93,52,15,2,1,0,0,0
420230505000050,28,78,84,49,12,4,2,0,1,0
420230505000051,23,55,70,60,19,5,1,2,1,0
420230505000052,16,32,34,26,25,9,8,2,2,0
420230505000054,7,11,17,5,4,3,2,1,0,0
420230505000055,28,60,62,65,24,12,3,2,0,0
420230505000056,0,0,0,0,0,0,0,0,0,0
420230505000057,0,0,0,0,0,0,0,0,0,0
420230505000058,31,70,88,63,37,9,3,3,0,0
420230505000059,18,52,44,38,18,5,1,0,2,0
420230505000060,28,43,54,43,23,6,1,0,0,0
420230505000061,12,40,21,23,12,3,5,0,0,1
420230505000062,47,75,91,56,30,11,5,0,0,1
420230505000064,18,29,46,29,22,7,0,0,1,0
420230505000065,9,32,26,32,12,6,1,3,0,0
420230505000066,19,85,77,34,14,6,2,1,0,0
420230505000067,17,35,53,29,16,16,9,2,4,1
420230505000068,33,38,60,39,28,12,3,3,1,0
420230505000069,16,46,38,25,13,1,2,0,0,0
420230505000070,18,65,59,61,22,7,1,1,0,0
420230505000071,18,39,45,44,15,14,0,1,2,1
420230505000072,8,31,40,38,25,12,6,4,1,1
420230510000001,35,64,55,57,27,6,6,0,0,0
420230510000002,0,0,0,0,0,0,0,0,0,0
420230510000003,25,70,79,56,17,11,4,1,0,0
420230510000004,21,42,45,39,22,11,5,1,0,0
420230510000005,45,77,109,101,50,30,12,6,1,2
420230510000006,0,0,0,0,0,0,0,0,0,0
420230510000008,21,46,81,51,27,22,2,1,1,0
420230510000010,13,20,28,19,13,9,1,0,0,0
420230515000001,7,20,14,18,7,1,0,0,0,1
420230515000002,31,67,53,33,21,10,1,3,0,2
420240405000001,18,27,32,20,5,2,1,0,1,0
420240405000003,34,52,50,37,23,10,3,1,1,1
420240405000004,43,89,96,59,27,15,6,1,1,2
420240405000005,36,95,78,49,29,11,4,2,0,0
420240405000006,24,55,94,69,22,6,4,0,0,0
420240405000007,34,48,51,39,15,3,1,2,0,0
420240405000008,15,52,48,36,24,9,7,1,2,0
420240405000010,46,80,54,39,10,2,1,0,0,0
420240405000011,84,74,38,26,5,2,0,0,0,0
420240405000012,0,0,0,0,0,0,0,0,0,0
420240405000013,103,84,58,28,17,2,1,1,1,0
420240405000014,32,63,40,26,11,4,1,0,1,0
420240405000015,10,37,28,22,5,3,1,0,0,0
420240405000016,28,64,50,40,8,2,2,2,1,0
420240405000017,26,34,7,14,1,2,0,0,0,0
420240405000018,61,139,92,53,16,4,2,0,1,1
420240405000019,52,76,58,62,18,4,2,0,0,0
420240405000020,38,129,108,101,17,3,1,0,0,0
420240405000021,57,100,83,77,18,0,0,0,0,0
420240405000022,46,53,55,39,11,2,0,1,2,0
420240405000023,39,55,47,33,19,3,0,2,0,0
420240405000024,30,49,51,33,13,5,4,1,0,0
420240405000025,46,64,34,12,8,1,0,0,0,1
420240405000026,66,53,13,7,3,0,2,0,1,0
420240405000027,51,74,65,42,15,3,2,0,0,1
420240405000028,35,70,50,37,17,4,1,1,0,0
420240405000029,17,39,39,30,9,3,2,2,0,0
420240405000030,44,57,49,36,11,6,3,1,3,0
420240405000031,101,178,131,54,27,7,2,1,0,0
420240405000032,52,88,82,48,12,2,2,0,0,0
420240405000033,49,82,81,26,12,1,0,0,0,1
420240405000034,29,65,56,32,11,5,0,0,0,0
420240405000035,20,58,68,51,20,10,4,4,0,0
420240405000036,6,14,13,12,5,3,2,2,0,0
420240405000037,28,56,76,41,16,7,2,2,0,1
420240405000038,19,57,58,30,14,2,0,0,0,0
420240405000039,7,40,56,49,13,2,0,0,0,0
420240405000040,38,71,73,64,15,5,1,1,0,0
420240405000041,32,75,84,70,40,6,2,0,1,0
420240405000042,2,13,7,19,2,0,0,0,0,0
420240405000043,10,31,26,16,7,4,0,0,0,0
420240405000044,1,10,7,5,3,1,0,0,0,0
420240405000045,9,26,30,22,8,2,0,0,0,0
420240405000046,45,103,92,57,13,3,1,0,0,0
420240405000047,26,56,66,41,17,7,1,1,1,0
420240405000048,30,58,79,39,12,6,2,0,0,0
420240405000049,23,53,56,57,9,2,1,0,0,0
420240405000050,19,70,50,37,11,2,1,1,0,0
420240405000051,5,26,12,13,6,0,0,0,0,0
420240405000052,0,4,5,4,1,0,0,0,0,0
420240405000053,4,38,57,72,19,2,1,0,0,0
420240405000054,37,61,67,35,9,4,0,0,0,0
420240405000055,26,58,52,38,14,8,2,0,0,0
420240405000056,0,5,4,2,4,0,0,0,0,0
420240405000057,31,58,55,38,13,7,1,0,0,0
420240405000058,39,84,79,62,16,8,3,0,0,0
420240405000059,34,89,76,35,7,3,0,0,0,0
420240405000060,26,62,65,52,21,9,0,0,0,0
420240405000061,27,61,73,44,14,3,0,0,0,0
420240405000062,27,88,97,75,20,8,2,1,0,2
420240405000063,25,50,83,59,14,7,1,0,0,0
420240405000064,34,159,104,63,28,7,3,0,0,2
420240405000065,1,1,5,5,2,1,0,0,0,0
420240405000066,28,64,64,44,11,5,0,0,0,2
420240405000067,20,55,62,54,18,5,3,0,0,0
420240405000068,0,3,3,2,0,0,0,0,0,0
420240405000069,21,84,81,73,25,5,1,1,1,0
420240405000070,33,89,85,63,26,0,1,0,0,0
420240405000071,7,32,48,51,8,5,1,1,0,0
420240405000072,2,19,20,26,10,2,0,0,0,1
420240405000073,21,59,55,28,13,2,3,1,0,0
420240405000074,20,44,36,40,25,6,2,1,0,1
420240405000075,15,65,76,66,35,11,3,1,2,0
420240405000076,24,60,83,77,37,4,6,1,1,0
420240405000077,13,32,50,43,29,14,3,0,3,0
420240405000078,19,51,70,53,23,8,0,1,1,0
420240405000079,32,90,111,86,32,18,2,1,1,0
420240405000080,20,76,85,71,29,9,2,3,0,1
420240405000081,3,4,13,15,7,3,0,1,0,0
420240405000082,5,19,11,15,10,4,2,0,0,0
420240405000083,19,45,73,45,18,11,9,4,1,0
420240405000084,17,37,58,39,21,9,8,4,0,0
420240405000085,17,42,44,54,30,15,12,3,0,3
420240405000086,0,0,0,0,0,0,0,0,0,0
420240405000087,0,0,0,0,0,0,0,0,0,0
420240405000088,14,30,52,44,29,20,6,2,1,0
420240405000089,17,33,60,49,35,11,5,2,0,0
420240405000090,9,9,14,12,5,3,2,0,1,1
420240405000091,12,21,25,32,13,3,2,0,0,0
420240405000092,5,10,16,14,9,4,1,2,2,0
420240405000093,1,2,2,1,4,1,0,0,0,0
