Cod_setor,NM_MUNICIP,areametros
421660210000026,SÃO JOSÉ,319669
421660210000027,SÃO JOSÉ,154386
421660210000028,SÃO JOSÉ,37536
421660210000029,SÃO JOSÉ,17773
421660210000030,SÃO JOSÉ,15278
421660210000031,SÃO JOSÉ,20028
421660210000032,SÃO JOSÉ,137318
421660210000033,SÃO JOSÉ,119596
421660210000034,SÃO JOSÉ,13425
421660210000035,SÃO JOSÉ,44240
421660210000036,SÃO JOSÉ,10789
421660210000037,SÃO JOSÉ,92333
421660210000038,SÃO JOSÉ,104760
421660210000039,SÃO JOSÉ,38175
421660210000040,SÃO JOSÉ,37614
421660210000041,SÃO JOSÉ,61568
421660210000042,SÃO JOSÉ,171629
421660210000043,SÃO JOSÉ,77444
421660210000044,SÃO JOSÉ,41522
421660210000045,SÃO JOSÉ,91790
421660210000046,SÃO JOSÉ,49629
421660210000047,SÃO JOSÉ,64206
421660210000048,SÃO JOSÉ,87392
421660210000049,SÃO JOSÉ,91958
421660210000050,SÃO JOSÉ,100705
421660210000051,SÃO JOSÉ,5902
421660210000052,SÃO JOSÉ,106488
421660210000053,SÃO JOSÉ,646543
421660210000054,SÃO JOSÉ,258144
421660210000055,SÃO JOSÉ,176427
421660210000056,SÃO JOSÉ,67669
421660210000057,SÃO JOSÉ,106879
421660210000058,SÃO JOSÉ,66643
421660210000059,SÃO JOSÉ,132909
421660210000060,SÃO JOSÉ,103188
421660210000061,SÃO JOSÉ,106713
421660210000062,SÃO JOSÉ,81284
421660210000063,SÃO JOSÉ,43555
421660210000064,SÃO JOSÉ,103878
421660210000065,SÃO JOSÉ,93387
421660210000066,SÃO JOSÉ,4888
421660210000067,SÃO JOSÉ,146253
421660210000068,SÃO JOSÉ,35525
421660210000069,SÃO JOSÉ,223544
421660210000070,SÃO JOSÉ,117680
421660210000071,SÃO JOSÉ,88389
421660210000072,SÃO JOSÉ,70873
421660210000073,SÃO JOSÉ,153172
421660210000074,SÃO JOSÉ,115202
421660210000075,SÃO JOSÉ,314166
421660210000076,SÃO JOSÉ,139890
421660210000077,SÃO JOSÉ,267211
421660210000078,SÃO JOSÉ,26336
421660210000079,SÃO JOSÉ,139094
421660210000080,SÃO JOSÉ,112730
421660210000081,SÃO JOSÉ,119904
421660210000082,SÃO JOSÉ,91065
421660210000083,SÃO JOSÉ,77236
421660210000084,SÃO JOSÉ,101764
421660210000085,SÃO JOSÉ,95346
421660210000086,SÃO JOSÉ,323867
421660210000087,SÃO JOSÉ,119830
421660210000088,SÃO JOSÉ,228010
421660210000089,SÃO JOSÉ,140720
421660210000090,SÃO JOSÉ,1585168
421660210000091,SÃO JOSÉ,111716
421660210000092,SÃO JOSÉ,92744
421660210000093,SÃO JOSÉ,150885
421660210000094,SÃO JOSÉ,173338
421660210000095,SÃO JOSÉ,86027
421660210000096,SÃO JOSÉ,65089
421660210000097,SÃO JOSÉ,247338
421660210000098,SÃO JOSÉ,2403
421660210000099,SÃO JOSÉ,179002
421660210000100,SÃO JOSÉ,234947
421660210000101,SÃO JOSÉ,618177
421660210000102,SÃO JOSÉ,332350
421660210000103,SÃO JOSÉ,467586
421660210000104,SÃO JOSÉ,198414
421660210000105,SÃO JOSÉ,87752
421660210000106,SÃO JOSÉ,469374
421660210000107,SÃO JOSÉ,10028
421660210000108,SÃO JOSÉ,55173
421660210000109,SÃO JOSÉ,232227
421660210000110,SÃO JOSÉ,150012
421660210000111,SÃO JOSÉ,66409
421660210000112,SÃO JOSÉ,111612
421660210000113,SÃO JOSÉ,268360
421660210000114,SÃO JOSÉ,277992
421660210000115,SÃO JOSÉ,177195
421660210000116,SÃO JOSÉ,82732
421660210000117,SÃO JOSÉ,322529
421660210000118,SÃO JOSÉ,29900
421660210000119,SÃO JOSÉ,108614
421660210000120,SÃO JOSÉ,32985
421660210000121,SÃO JOSÉ,123534
421660210000122,SÃO JOSÉ,381080
421660210000123,SÃO JOSÉ,165516
421660210000124,SÃO JOSÉ,277459
421660210000125,SÃO JOSÉ,131419
421660210000126,SÃO JOSÉ,256346
421660210000127,SÃO JOSÉ,22383764
421660210000128,SÃO JOSÉ,484376
421660210000129,SÃO JOSÉ,410231
421660210000130,SÃO JOSÉ,44899
421660210000131,SÃO JOSÉ,3654
421660210000132,SÃO JOSÉ,15915
421660213000001,SÃO JOSÉ,398764
421660213000002,SÃO JOSÉ,459439
421660213000003,SÃO JOSÉ,99428
421660213000004,SÃO JOSÉ,180257
421660213000005,SÃO JOSÉ,371769
421660213000006,SÃO JOSÉ,210912
421660213000007,SÃO JOSÉ,522068
421660213000008,SÃO JOSÉ,782807
421660213000009,SÃO JOSÉ,286649
421660213000010,SÃO JOSÉ,497077
421660213000011,SÃO JOSÉ,187129
421660213000012,SÃO JOSÉ,111476
421660213000013,SÃO JOSÉ,101529
421660213000023,SÃO JOSÉ,171752
421660213000024,SÃO JOSÉ,415270
421660213000025,SÃO JOSÉ,214585
421660213000026,SÃO JOSÉ,62497
421660213000027,SÃO JOSÉ,72052
421660213000028,SÃO JOSÉ,179521
421660213000029,SÃO JOSÉ,208129
421660213000030,SÃO JOSÉ,128213
421660213000031,SÃO JOSÉ,367523
421660213000032,SÃO JOSÉ,127374
421660213000033,SÃO JOSÉ,262815
421660213000034,SÃO JOSÉ,99505
421660213000035,SÃO JOSÉ,83925
421660213000036,SÃO JOSÉ,131432
421660213000037,SÃO JOSÉ,213474
421660213000038,SÃO JOSÉ,84128
421660213000039,SÃO JOSÉ,70532
421660213000040,SÃO JOSÉ,111440
421660213000041,SÃO JOSÉ,193874
421660213000042,SÃO JOSÉ,88953
421660213000043,SÃO JOSÉ,434949
421660213000044,SÃO JOSÉ,248644
421660213000045,SÃO JOSÉ,43272
421660213000046,SÃO JOSÉ,54113
421660213000047,SÃO JOSÉ,4869
421660213000048,SÃO JOSÉ,165524
421660213000049,SÃO JOSÉ,91429
421660213000050,SÃO JOSÉ,280179
421660213000051,SÃO JOSÉ,3494
421660213000052,SÃO JOSÉ,367765
421660213000053,SÃO JOSÉ,375022
421660213000054,SÃO JOSÉ,734273
421660213000055,SÃO JOSÉ,134811
421660213000056,SÃO JOSÉ,176508
421660213000057,SÃO JOSÉ,274118
421660213000058,SÃO JOSÉ,348008
421660213000059,SÃO JOSÉ,725067
421660213000060,SÃO JOSÉ,1570877
421660213000061,SÃO JOSÉ,262085
421660213000062,SÃO JOSÉ,313831
421660213000063,SÃO JOSÉ,381438
421660213000064,SÃO JOSÉ,258947
421660213000065,SÃO JOSÉ,269348
421660213000066,SÃO JOSÉ,939679
421660213000067,SÃO JOSÉ,1974784
421660213000068,SÃO JOSÉ,54871
421660213000069,SÃO JOSÉ,1026088
421660213000070,SÃO JOSÉ,612759
421660213000071,SÃO JOSÉ,115039
421660213000072,SÃO JOSÉ,86108
421660213000073,SÃO JOSÉ,79330
421660213000074,SÃO JOSÉ,80687
421660213000075,SÃO JOSÉ,337631
421660213000076,SÃO JOSÉ,237433
421660213000077,SÃO JOSÉ,852489
421660213000078,SÃO JOSÉ,3143756
421660213000079,SÃO JOSÉ,269172
421660213000080,SÃO JOSÉ,320505
421660213000081,SÃO JOSÉ,407859
421660213000082,SÃO JOSÉ,4428808
421660213000083,SÃO JOSÉ,1896182
421660213000084,SÃO JOSÉ,1363758
421660213000085,SÃO JOSÉ,638995
421660213000086,SÃO JOSÉ,70011
421660213000087,SÃO JOSÉ,1435246
421660213000088,SÃO JOSÉ,1186479
421660213000089,SÃO JOSÉ,1045222
421660213000090,SÃO JOSÉ,24690
421660213000091,SÃO JOSÉ,310235
421660213000092,SÃO JOSÉ,15784058
421660213000093,SÃO JOSÉ,254118
421660213000094,SÃO JOSÉ,12668407
421660213000095,SÃO JOSÉ,15654230
421660213000096,SÃO JOSÉ,18713235
421660213000097,SÃO JOSÉ,350520
421660213000098,SÃO JOSÉ,8305
421660213000099,SÃO JOSÉ,793410
421660213000100,SÃO JOSÉ,238843
421660213000101,SÃO JOSÉ,249358
421660213000102,SÃO JOSÉ,814298
421660213000103,SÃO JOSÉ,4869
421660213000104,SÃO JOSÉ,1196309
421660213000105,SÃO JOSÉ,847018
421670105000001,SÃO JOSÉ DO CEDRO,204730
421670105000002,SÃO JOSÉ DO CEDRO,140485
421670105000003,SÃO JOSÉ DO CEDRO,200517
421670105000004,SÃO JOSÉ DO CEDRO,268357
421670105000005,SÃO JOSÉ DO CEDRO,270559
421670105000006,SÃO JOSÉ DO CEDRO,234033
421670105000007,SÃO JOSÉ DO CEDRO,192649
421670105000008,SÃO JOSÉ DO CEDRO,218743
421670105000009,SÃO JOSÉ DO CEDRO,492364
421670105000010,SÃO JOSÉ DO CEDRO,780524
421670105000011,SÃO JOSÉ DO CEDRO,879179
421670105000012,SÃO JOSÉ DO CEDRO,64270
421670105000013,SÃO JOSÉ DO CEDRO,31615380
421670105000014,SÃO JOSÉ DO CEDRO,25003032
421670105000015,SÃO JOSÉ DO CEDRO,24430088
421670105000016,SÃO JOSÉ DO CEDRO,25125981
421670105000017,SÃO JOSÉ DO CEDRO,23693127
421670105000018,SÃO JOSÉ DO CEDRO,25423483
421670105000019,SÃO JOSÉ DO CEDRO,17255896
421670105000020,SÃO JOSÉ DO CEDRO,13125984
421670105000021,SÃO JOSÉ DO CEDRO,1143794
421670105000022,SÃO JOSÉ DO CEDRO,324341
421670105000023,SÃO JOSÉ DO CEDRO,239104
421670105000024,SÃO JOSÉ DO CEDRO,596849
421670105000025,SÃO JOSÉ DO CEDRO,205428
421670110000001,SÃO JOSÉ DO CEDRO,575747
421670110000002,SÃO JOSÉ DO CEDRO,21379232
421670110000003,SÃO JOSÉ DO CEDRO,22565757
421670112000001,SÃO JOSÉ DO CEDRO,447126
421670112000002,SÃO JOSÉ DO CEDRO,18721739
421670112000003,SÃO JOSÉ DO CEDRO,12046631
421670112000004,SÃO JOSÉ DO CEDRO,13382714
421680005000001,SÃO JOSÉ DO CERRITO,677317
421680005000002,SÃO JOSÉ DO CERRITO,3673328
421680005000003,SÃO JOSÉ DO CERRITO,72079914
421680005000004,SÃO JOSÉ DO CERRITO,47383126
421680005000005,SÃO JOSÉ DO CERRITO,65430013
421680005000006,SÃO JOSÉ DO CERRITO,65293455
421680005000007,SÃO JOSÉ DO CERRITO,77597508
421680005000008,SÃO JOSÉ DO CERRITO,42082720
421680005000009,SÃO JOSÉ DO CERRITO,47756952
421680005000010,SÃO JOSÉ DO CERRITO,43332636
421680005000011,SÃO JOSÉ DO CERRITO,48470429
421680005000012,SÃO JOSÉ DO CERRITO,20756508
421680005000013,SÃO JOSÉ DO CERRITO,23806567
421680005000014,SÃO JOSÉ DO CERRITO,33121739
421680005000015,SÃO JOSÉ DO CERRITO,33211679
421680005000016,SÃO JOSÉ DO CERRITO,38351586
421680005000017,SÃO JOSÉ DO CERRITO,35241486
421680005000018,SÃO JOSÉ DO CERRITO,30641032
421680005000019,SÃO JOSÉ DO CERRITO,82749258
421680005000020,SÃO JOSÉ DO CERRITO,46217743
421680005000021,SÃO JOSÉ DO CERRITO,85521044
421680005000022,SÃO JOSÉ DO CERRITO,795440
421690905000001,SÃO LOURENÇO DO OESTE,231921
421690905000002,SÃO LOURENÇO DO OESTE,406801
421690905000003,SÃO LOURENÇO DO OESTE,230375
421690905000004,SÃO LOURENÇO DO OESTE,213532
421690905000005,SÃO LOURENÇO DO OESTE,146221
421690905000006,SÃO LOURENÇO DO OESTE,195143
421690905000007,SÃO LOURENÇO DO OESTE,174010
421690905000008,SÃO LOURENÇO DO OESTE,245513
421690905000009,SÃO LOURENÇO DO OESTE,242164
421690905000010,SÃO LOURENÇO DO OESTE,223119
421690905000011,SÃO LOURENÇO DO OESTE,200143
421690905000012,SÃO LOURENÇO DO OESTE,254593
421690905000013,SÃO LOURENÇO DO OESTE,96357
421690905000014,SÃO LOURENÇO DO OESTE,201904
421690905000015,SÃO LOURENÇO DO OESTE,3720872
421690905000016,SÃO LOURENÇO DO OESTE,2806765
421690905000017,SÃO LOURENÇO DO OESTE,303759
421690905000018,SÃO LOURENÇO DO OESTE,208235
421690905000019,SÃO LOURENÇO DO OESTE,1762218
421690905000020,SÃO LOURENÇO DO OESTE,1834394
421690905000021,SÃO LOURENÇO DO OESTE,15500328
421690905000022,SÃO LOURENÇO DO OESTE,11506436
421690905000023,SÃO LOURENÇO DO OESTE,819220
421690905000024,SÃO LOURENÇO DO OESTE,1569189
421690910000001,SÃO LOURENÇO DO OESTE,172090
421690910000002,SÃO LOURENÇO DO OESTE,20196109
421690910000003,SÃO LOURENÇO DO OESTE,35696342
421690920000001,SÃO LOURENÇO DO OESTE,442701
421690920000002,SÃO LOURENÇO DO OESTE,2636066
421690920000003,SÃO LOURENÇO DO OESTE,38637973
421690920000004,SÃO LOURENÇO DO OESTE,48997139
421690920000005,SÃO LOURENÇO DO OESTE,22164749
421690920000006,SÃO LOURENÇO DO OESTE,34726310
421690929000001,SÃO LOURENÇO DO OESTE,216434
421690929000002,SÃO LOURENÇO DO OESTE,27823253
421690929000003,SÃO LOURENÇO DO OESTE,43922893
421690929000004,SÃO LOURENÇO DO OESTE,41772897
421700605000001,SÃO LUDGERO,246877
421700605000002,SÃO LUDGERO,49989
421700605000003,SÃO LUDGERO,24944
421700605000004,SÃO LUDGERO,15160
421700605000005,SÃO LUDGERO,93011
421700605000006,SÃO LUDGERO,379112
421700605000007,SÃO LUDGERO,304621
421700605000008,SÃO LUDGERO,186489
421700605000009,SÃO LUDGERO,549174
421700605000010,SÃO LUDGERO,469010
421700605000011,SÃO LUDGERO,185812
421700605000012,SÃO LUDGERO,74502
421700605000013,SÃO LUDGERO,132507
421700605000014,SÃO LUDGERO,322211
421700605000015,SÃO LUDGERO,154963
421700605000016,SÃO LUDGERO,1008167
421700605000017,SÃO LUDGERO,407493
421700605000018,SÃO LUDGERO,41424
421700605000019,SÃO LUDGERO,87871
421700605000020,SÃO LUDGERO,387363
421700605000021,SÃO LUDGERO,81794
421700605000022,SÃO LUDGERO,34115
421700605000023,SÃO LUDGERO,120431
421710505000001,SÃO MARTINHO,1114623
421710505000002,SÃO MARTINHO,17276
421710505000003,SÃO MARTINHO,12716
421710505000004,SÃO MARTINHO,305236
421710505000005,SÃO MARTINHO,382257
421710505000006,SÃO MARTINHO,82158
421710505000007,SÃO MARTINHO,47741
421710505000008,SÃO MARTINHO,118858
421710505000009,SÃO MARTINHO,174846
421710505000010,SÃO MARTINHO,75881
421710505000011,SÃO MARTINHO,93828
421710505000012,SÃO MARTINHO,59520
421710505000013,SÃO MARTINHO,56640352
421710505000014,SÃO MARTINHO,47191811
421710505000015,SÃO MARTINHO,37491438
421710505000016,SÃO MARTINHO,33648782
421710510000001,SÃO MARTINHO,180531
421710510000002,SÃO MARTINHO,78530
421710510000003,SÃO MARTINHO,10251165
421710510000004,SÃO MARTINHO,7810264
421710510000005,SÃO MARTINHO,28150375
421715405000001,SÃO MIGUEL DA BOA VISTA,1009115
421715405000002,SÃO MIGUEL DA BOA VISTA,26282763
421715405000003,SÃO MIGUEL DA BOA VISTA,19296858
421715405000004,SÃO MIGUEL DA BOA VISTA,24846750
421720405000001,SÃO MIGUEL DO OESTE,90002
421720405000002,SÃO MIGUEL DO OESTE,399807
421720405000003,SÃO MIGUEL DO OESTE,90991
421720405000004,SÃO MIGUEL DO OESTE,278531
421720405000005,SÃO MIGUEL DO OESTE,99761
421720405000006,SÃO MIGUEL DO OESTE,316410
421720405000007,SÃO MIGUEL DO OESTE,186350
421720405000008,SÃO MIGUEL DO OESTE,176616
421720405000009,SÃO MIGUEL DO OESTE,160418
421720405000010,SÃO MIGUEL DO OESTE,212803
421720405000011,SÃO MIGUEL DO OESTE,395736
421720405000012,SÃO MIGUEL DO OESTE,150659
421720405000013,SÃO MIGUEL DO OESTE,438899
421720405000014,SÃO MIGUEL DO OESTE,310719
421720405000015,SÃO MIGUEL DO OESTE,412043
421720405000016,SÃO MIGUEL DO OESTE,951443
421720405000017,SÃO MIGUEL DO OESTE,918394
421720405000018,SÃO MIGUEL DO OESTE,1256296
421720405000019,SÃO MIGUEL DO OESTE,231596
421720405000020,SÃO MIGUEL DO OESTE,367268
421720405000021,SÃO MIGUEL DO OESTE,274995
421720405000022,SÃO MIGUEL DO OESTE,321934
421720405000023,SÃO MIGUEL DO OESTE,271358
421720405000024,SÃO MIGUEL DO OESTE,161748
421720405000025,SÃO MIGUEL DO OESTE,188092
421720405000026,SÃO MIGUEL DO OESTE,284594
421720405000027,SÃO MIGUEL DO OESTE,1059179
421720405000028,SÃO MIGUEL DO OESTE,240213
421720405000029,SÃO MIGUEL DO OESTE,881010
421720405000030,SÃO MIGUEL DO OESTE,1881826
421720405000031,SÃO MIGUEL DO OESTE,1304713
421720405000032,SÃO MIGUEL DO OESTE,596858
421720405000033,SÃO MIGUEL DO OESTE,804119
421720405000034,SÃO MIGUEL DO OESTE,1613453
421720405000035,SÃO MIGUEL DO OESTE,61227
421720405000036,SÃO MIGUEL DO OESTE,105570
421720405000037,SÃO MIGUEL DO OESTE,367507
421720405000038,SÃO MIGUEL DO OESTE,947843
421720405000039,SÃO MIGUEL DO OESTE,137577
421720405000040,SÃO MIGUEL DO OESTE,110728
421720405000041,SÃO MIGUEL DO OESTE,15615857
421720405000042,SÃO MIGUEL DO OESTE,33626338
421720405000043,SÃO MIGUEL DO OESTE,28067932
421720405000044,SÃO MIGUEL DO OESTE,18221523
421720405000045,SÃO MIGUEL DO OESTE,23172612
421720405000046,SÃO MIGUEL DO OESTE,28969902
421720405000047,SÃO MIGUEL DO OESTE,27053497
421720405000048,SÃO MIGUEL DO OESTE,21194246
421720405000049,SÃO MIGUEL DO OESTE,15045304
421720405000050,SÃO MIGUEL DO OESTE,146633
421720405000051,SÃO MIGUEL DO OESTE,117611
421720405000052,SÃO MIGUEL DO OESTE,280766
421720405000053,SÃO MIGUEL DO OESTE,157369
421720405000054,SÃO MIGUEL DO OESTE,436643
421720405000055,SÃO MIGUEL DO OESTE,495482
421720405000056,SÃO MIGUEL DO OESTE,163918
421720405000057,SÃO MIGUEL DO OESTE,628534
421720405000058,SÃO MIGUEL DO OESTE,1097385
421720405000059,SÃO MIGUEL DO OESTE,116576
421720405000060,SÃO MIGUEL DO OESTE,550723
421720405000061,SÃO MIGUEL DO OESTE,13556
421725305000001,SÃO PEDRO DE ALCÂNTARA,2714813
421725305000002,SÃO PEDRO DE ALCÂNTARA,2619957
421725305000003,SÃO PEDRO DE ALCÂNTARA,92617
421725305000004,SÃO PEDRO DE ALCÂNTARA,2028910
421725305000005,SÃO PEDRO DE ALCÂNTARA,2907824
421725305000006,SÃO PEDRO DE ALCÂNTARA,4997239
421725305000007,SÃO PEDRO DE ALCÂNTARA,130311
421725305000008,SÃO PEDRO DE ALCÂNTARA,6371056
421725305000009,SÃO PEDRO DE ALCÂNTARA,36643095
421725305000010,SÃO PEDRO DE ALCÂNTARA,51660047
421725305000011,SÃO PEDRO DE ALCÂNTARA,27091258
421725305000012,SÃO PEDRO DE ALCÂNTARA,2809913
421730305000001,SAUDADES,1285744
421730305000002,SAUDADES,169884
421730305000003,SAUDADES,222473
421730305000004,SAUDADES,159709
421730305000005,SAUDADES,877517
421730305000006,SAUDADES,2427201
421730305000007,SAUDADES,2387923
421730305000008,SAUDADES,20515319
421730305000009,SAUDADES,17325746
421730305000010,SAUDADES,9518526
421730305000011,SAUDADES,9622622
421730305000012,SAUDADES,23010369
421730305000013,SAUDADES,12996374
421730305000014,SAUDADES,16707490
421730305000015,SAUDADES,17834382
421730305000016,SAUDADES,15656792
421730305000017,SAUDADES,16009532
421730305000018,SAUDADES,16276247
421730305000019,SAUDADES,12175820
421730305000020,SAUDADES,111686
421730305000021,SAUDADES,77920
421730305000022,SAUDADES,100018
421730305000023,SAUDADES,41885
421730305000024,SAUDADES,289562
421730305000025,SAUDADES,46670
421730305000026,SAUDADES,211777
421730305000027,SAUDADES,215150
421730305000028,SAUDADES,154294
421730305000029,SAUDADES,120293
421730305000030,SAUDADES,190733
421730305000031,SAUDADES,78221
421730305000032,SAUDADES,428559
421730305000033,SAUDADES,106142
421730305000034,SAUDADES,364955
421730305000035,SAUDADES,733312
421730305000036,SAUDADES,1234479
421730305000037,SAUDADES,1010239
421730305000038,SAUDADES,214002
421730305000039,SAUDADES,352083
421730305000040,SAUDADES,1254328
421730305000041,SAUDADES,4099805
421730305000042,SAUDADES,24400
421740205000001,SCHROEDER,2206955
421740205000002,SCHROEDER,795976
421740205000003,SCHROEDER,3924432
421740205000004,SCHROEDER,1940092
421740205000005,SCHROEDER,4554653
421740205000006,SCHROEDER,1096060
421780805000004,TAIÓ,494956
421780805000005,TAIÓ,206296
421780805000006,TAIÓ,898175
421780805000007,TAIÓ,678825
421780805000008,TAIÓ,367247
421780805000009,TAIÓ,384990
421780805000010,TAIÓ,264083
421780805000011,TAIÓ,568932
421780805000012,TAIÓ,345498
421780805000013,TAIÓ,549907
421780805000014,TAIÓ,34644847
421780805000015,TAIÓ,12838510
421780805000016,TAIÓ,6810543
421780805000017,TAIÓ,14907813
421780805000018,TAIÓ,37425398
421780805000019,TAIÓ,86758401
421780805000035,TAIÓ,200549
421780805000036,TAIÓ,244064
421780805000037,TAIÓ,38365
421780805000038,TAIÓ,418636
421780805000039,TAIÓ,479296
421780805000040,TAIÓ,44220
421780805000041,TAIÓ,182512
421780815000001,TAIÓ,412374
421780815000002,TAIÓ,43682482
421780815000003,TAIÓ,118664865
421780815000004,TAIÓ,124261282
421790705000001,TANGARÁ,157437
421790705000002,TANGARÁ,1221016
421790705000003,TANGARÁ,909014
421790705000004,TANGARÁ,511053
421740205000007,SCHROEDER,1488908
421740205000008,SCHROEDER,1601600
421740205000009,SCHROEDER,3280887
421740205000010,SCHROEDER,3343442
421740205000011,SCHROEDER,1082743
421740205000012,SCHROEDER,49439991
421740205000013,SCHROEDER,27358851
421740205000014,SCHROEDER,20435723
421740205000015,SCHROEDER,12633583
421740205000016,SCHROEDER,1814098
421740205000017,SCHROEDER,241529
421740205000018,SCHROEDER,5136724
421740205000019,SCHROEDER,19365296
421740205000020,SCHROEDER,2018083
421740205000021,SCHROEDER,90055
421740205000022,SCHROEDER,304197
421740205000023,SCHROEDER,247684
421750105000001,SEARA,1121742
421750105000002,SEARA,720800
421750105000003,SEARA,646324
421750105000004,SEARA,358430
421750105000005,SEARA,156939
421750105000006,SEARA,354493
421750105000007,SEARA,373125
421750105000008,SEARA,623192
421750105000009,SEARA,145905
421750105000010,SEARA,87462
421750105000011,SEARA,1233186
421750105000012,SEARA,1407974
421750105000013,SEARA,208585
421750105000014,SEARA,208497
421750105000015,SEARA,324862
421750105000016,SEARA,55921
421750105000017,SEARA,520851
421750105000018,SEARA,202274
421750105000019,SEARA,24990716
421750105000020,SEARA,30561734
421750105000021,SEARA,15697877
421750105000022,SEARA,31455603
421750105000023,SEARA,15586179
421750105000024,SEARA,14980525
421750105000025,SEARA,14408500
421750105000026,SEARA,15877233
421750115000001,SEARA,169583
421750115000002,SEARA,32436756
421750115000003,SEARA,30520498
421750120000001,SEARA,407789
421750120000002,SEARA,26674337
421750120000003,SEARA,24685426
421750120000004,SEARA,8906039
421760005000002,SIDERÓPOLIS,196259
421760005000003,SIDERÓPOLIS,110894
421760005000004,SIDERÓPOLIS,142048
421760005000005,SIDERÓPOLIS,119519
421760005000006,SIDERÓPOLIS,817666
421760005000007,SIDERÓPOLIS,208428
421760005000008,SIDERÓPOLIS,545417
421760005000009,SIDERÓPOLIS,155393
421760005000010,SIDERÓPOLIS,148527
421760005000011,SIDERÓPOLIS,375953
421760005000012,SIDERÓPOLIS,190057
421760005000013,SIDERÓPOLIS,307925
421760005000014,SIDERÓPOLIS,2331291
421760005000015,SIDERÓPOLIS,1595931
421760005000016,SIDERÓPOLIS,49835390
421760005000017,SIDERÓPOLIS,7831936
421760005000018,SIDERÓPOLIS,22444724
421760005000019,SIDERÓPOLIS,97285155
421760005000020,SIDERÓPOLIS,46406497
421760005000021,SIDERÓPOLIS,264152
421760005000022,SIDERÓPOLIS,25910515
421760005000023,SIDERÓPOLIS,755572
421760005000024,SIDERÓPOLIS,895818
421760005000025,SIDERÓPOLIS,103656
421760005000026,SIDERÓPOLIS,874419
421760005000027,SIDERÓPOLIS,1365844
421770905000001,SOMBRIO,424445
421770905000002,SOMBRIO,998534
421770905000003,SOMBRIO,300692
421770905000004,SOMBRIO,207900
421770905000005,SOMBRIO,200961
421770905000006,SOMBRIO,207812
421770905000007,SOMBRIO,318850
421770905000008,SOMBRIO,293553
421770905000009,SOMBRIO,779528
421770905000010,SOMBRIO,671807
421770905000011,SOMBRIO,268765
421770905000012,SOMBRIO,765013
421770905000013,SOMBRIO,292058
421770905000014,SOMBRIO,283827
421770905000015,SOMBRIO,329815
421770905000016,SOMBRIO,248990
421770905000017,SOMBRIO,796712
421770905000018,SOMBRIO,152371
421770905000019,SOMBRIO,136122
421770905000020,SOMBRIO,129511
421770905000021,SOMBRIO,106292
421770905000022,SOMBRIO,172190
421770905000023,SOMBRIO,12284111
421770905000024,SOMBRIO,1022663
421770905000025,SOMBRIO,2011005
421770905000027,SOMBRIO,3990790
421770905000028,SOMBRIO,14437045
421770905000029,SOMBRIO,6970921
421770909000001,SOMBRIO,361917
421770909000002,SOMBRIO,261758
421770909000003,SOMBRIO,397663
421770909000004,SOMBRIO,1163201
421770909000005,SOMBRIO,3945806
421770909000006,SOMBRIO,394250
421770909000007,SOMBRIO,86869
421770915000001,SOMBRIO,1092110
421770915000002,SOMBRIO,21811413
421770915000003,SOMBRIO,19177544
421770915000004,SOMBRIO,24088561
421770915000005,SOMBRIO,21688747
421775805000001,SUL BRASIL,943379
421775805000002,SUL BRASIL,19887883
421775805000003,SUL BRASIL,24878632
421775805000004,SUL BRASIL,25521859
421775805000005,SUL BRASIL,21589465
421775805000006,SUL BRASIL,20064337
421780805000001,TAIÓ,385709
421780805000002,TAIÓ,210703
421780805000003,TAIÓ,500090
421780805000020,TAIÓ,29943123
421780805000021,TAIÓ,26507841
421780805000022,TAIÓ,62510981
421780805000023,TAIÓ,38685534
421780805000024,TAIÓ,30462268
421780805000025,TAIÓ,15608197
421780805000026,TAIÓ,30782
421780805000027,TAIÓ,24952
421780805000028,TAIÓ,35170
421780805000029,TAIÓ,165831
421780805000030,TAIÓ,32365
421780805000031,TAIÓ,242885
421780805000032,TAIÓ,65195
421780805000033,TAIÓ,50171
421780805000034,TAIÓ,233638
421790705000005,TANGARÁ,26690332
421790705000006,TANGARÁ,41189625
421790705000007,TANGARÁ,46167493
421790705000008,TANGARÁ,35979660
421790705000009,TANGARÁ,174536
421790705000010,TANGARÁ,58482
421790705000011,TANGARÁ,111529
421790705000012,TANGARÁ,196869
421790705000013,TANGARÁ,106880
421790705000014,TANGARÁ,170132
421790705000015,TANGARÁ,293350
421790705000016,TANGARÁ,86778
421790705000017,TANGARÁ,329928
421790705000018,TANGARÁ,46915
421790705000019,TANGARÁ,187289
421790715000001,TANGARÁ,111249
421790715000002,TANGARÁ,48267679
421790715000003,TANGARÁ,56864634
421790720000001,TANGARÁ,598410
421790720000002,TANGARÁ,60790158
421790720000003,TANGARÁ,66711531
421795605000001,TIGRINHOS,1704226
421795605000002,TIGRINHOS,18181054
421795605000003,TIGRINHOS,12104099
421795605000004,TIGRINHOS,25974023
421800405000001,TIJUCAS,311017
421800405000002,TIJUCAS,996818
421800405000003,TIJUCAS,1450925
421800405000004,TIJUCAS,1053255
421800405000005,TIJUCAS,384337
421800405000006,TIJUCAS,251063
421800405000007,TIJUCAS,258347
421800405000008,TIJUCAS,563231
421800405000009,TIJUCAS,244133
421800405000010,TIJUCAS,2653226
421800405000011,TIJUCAS,3870868
421800405000012,TIJUCAS,2426068
421800405000013,TIJUCAS,1926082
