Cod_setor,domi1V001,domi1V002,domi1V003,domi1V004,domi1V005,domi1V006,domi1V007,domi1V008,domi1V009,domi1V010,domi1V011
421280905000029,832,831,812,0,18,597,51,138,5,40,0
421280905000030,564,564,550,0,14,418,35,79,0,32,0
421280905000031,452,448,442,0,0,287,0,28,106,24,3
421280905000032,689,680,675,0,5,509,15,37,73,39,7
421280905000033,437,437,437,0,0,372,15,15,29,1,5
421280905000034,555,555,541,0,14,366,45,79,3,62,0
421280905000035,626,626,622,0,4,494,6,94,6,26,0
421280905000036,609,609,587,0,22,490,11,90,0,18,0
421280905000037,271,271,257,0,14,212,0,49,4,6,0
421280905000038,68,68,68,0,0,53,3,0,1,11,0
421290805000001,612,612,462,0,150,332,34,234,8,4,0
421290805000002,466,465,187,0,278,228,0,214,4,19,0
421290805000003,366,366,135,0,231,146,8,207,0,5,0
421290805000004,229,229,129,0,100,99,26,104,0,0,0
421290805000005,904,904,729,0,175,550,59,269,2,24,0
421290805000006,878,878,853,0,25,452,122,279,0,25,0
421290805000007,146,146,146,0,0,60,36,41,4,5,0
421290805000008,411,411,352,0,59,240,16,151,4,0,0
421290805000009,431,431,419,0,12,128,174,112,9,8,0
421290805000010,902,901,882,0,19,567,46,257,8,23,0
421290805000011,198,198,146,0,52,112,12,62,0,12,0
421290805000012,505,505,384,1,120,305,11,172,0,16,1
421290805000013,373,373,373,0,0,273,21,54,3,22,0
421290805000014,52,52,52,0,0,17,32,0,0,3,0
421290805000015,221,221,221,0,0,144,27,39,5,6,0
421290805000016,180,170,162,0,8,112,13,37,3,4,1
421290805000017,405,404,365,0,39,248,29,118,0,9,0
421290805000018,35,35,33,0,0,9,3,23,0,0,0
421290805000019,730,723,617,0,106,478,30,199,5,11,0
421290805000020,420,420,407,0,13,255,27,103,0,32,3
421290805000021,625,622,622,0,0,160,290,140,0,32,0
421290805000022,80,80,80,0,0,59,6,3,3,9,0
421290805000023,26,26,26,0,0,15,0,11,0,0,0
421290805000024,685,685,685,0,0,196,380,94,6,6,3
421290805000025,713,713,700,0,8,364,189,139,0,21,0
421290805000026,589,589,589,0,0,446,75,17,29,22,0
421290805000027,580,580,580,0,0,457,6,23,70,24,0
421290805000028,672,672,672,0,0,561,33,19,42,10,7
421290805000029,656,656,656,0,0,507,65,5,49,30,0
421290805000030,559,544,224,0,320,274,47,210,7,6,0
421290805000031,637,635,613,0,22,369,88,168,0,10,0
421290805000032,115,115,115,0,0,68,16,28,0,3,0
421290805000033,106,106,106,0,0,85,0,14,3,4,0
421290805000034,139,139,139,0,0,88,14,37,0,0,0
421290805000035,372,372,372,0,0,141,169,58,0,4,0
421290805000036,301,301,301,0,0,152,87,62,0,0,0
421290805000037,133,133,133,0,0,77,34,16,4,2,0
421290805000038,76,76,76,0,0,19,31,26,0,0,0
421290805000039,271,271,271,0,0,25,230,15,0,1,0
421290805000040,67,67,67,0,0,29,10,28,0,0,0
421290815000001,246,246,243,0,3,155,44,38,5,4,0
421290815000002,220,217,217,0,0,142,24,10,32,9,0
421300505000001,423,421,412,0,9,254,8,111,31,17,0
421300505000002,47,47,47,0,0,15,27,2,0,3,0
421300505000003,561,552,552,0,0,352,14,113,26,47,0
421300505000004,54,54,54,0,0,33,0,16,0,5,0
421300505000005,844,844,844,0,0,401,0,38,362,34,9
421300505000006,532,530,530,0,0,333,2,41,120,29,5
421300505000007,488,488,484,4,0,334,80,42,6,26,0
421300505000008,60,0,0,0,0,0,0,0,0,0,0
421300505000009,8,0,0,0,0,0,0,0,0,0,0
421300505000011,19,0,0,0,0,0,0,0,0,0,0
421300505000012,40,0,0,0,0,0,0,0,0,0,0
421300505000014,71,71,67,4,0,65,0,3,0,3,0
421310405000001,913,913,904,0,9,588,93,169,6,57,0
421310405000002,754,754,602,0,152,357,46,299,10,42,0
421310405000003,402,395,321,0,74,200,36,125,5,29,0
421310405000004,629,628,484,0,144,252,41,305,0,30,0
421310405000005,448,448,448,0,0,353,6,7,45,37,0
421310405000006,294,291,291,0,0,235,21,10,2,23,0
421310405000007,373,373,373,0,0,316,32,7,8,10,0
421310410000001,157,157,151,0,6,120,7,28,2,0,0
421310410000002,246,246,244,0,2,200,20,0,21,5,0
421310410000003,570,570,570,0,0,442,48,15,15,50,0
421315305000001,523,523,500,0,23,309,77,100,0,37,0
421315305000002,1,0,0,0,0,0,0,0,0,0,0
421315305000003,2,0,0,0,0,0,0,0,0,0,0
421315305000004,635,635,635,0,0,488,106,4,17,16,4
421315305000005,413,408,408,0,0,282,84,0,14,20,8
421315305000006,539,539,539,0,0,405,39,12,75,8,0
421315305000007,541,541,519,0,22,353,58,87,0,43,0
421320305000001,439,425,351,9,65,251,13,129,10,20,2
421320305000002,1177,1176,966,66,126,736,74,315,30,21,0
421320305000003,954,954,860,6,86,664,62,182,10,35,1
421320305000004,824,824,818,0,6,732,0,70,0,11,11
421320305000005,1045,1045,996,0,48,684,122,219,8,12,0
421320305000006,502,502,326,6,170,294,13,188,1,2,4
421320305000007,607,593,578,0,15,489,12,90,0,2,0
421320305000008,788,788,779,0,9,596,5,176,0,11,0
421320305000009,938,938,932,0,0,729,59,147,0,0,3
421320305000010,618,593,593,0,0,467,62,57,3,4,0
421320305000011,944,896,859,0,37,792,4,79,3,5,13
421320305000012,667,667,663,0,4,630,3,30,4,0,0
421320305000013,1116,1116,1116,0,0,872,98,120,0,26,0
421320305000014,1239,1239,1229,0,10,886,109,206,0,38,0
421320305000015,830,830,830,0,0,752,39,31,0,8,0
421320305000016,1054,1054,1000,0,54,875,21,133,0,25,0
421320305000017,721,720,597,3,118,443,12,220,22,21,2
421320305000018,710,710,658,0,49,502,21,157,2,26,2
421320305000019,621,621,547,9,65,417,38,154,0,12,0
421320305000020,510,493,420,8,63,302,20,156,0,15,0
421320305000021,730,730,701,0,29,569,0,148,1,12,0
421320305000022,1060,1060,1027,0,33,803,59,192,6,0,0
421320305000023,584,584,584,0,0,462,6,108,3,5,0
421320305000024,935,935,928,0,7,790,0,129,5,11,0
421320305000025,1118,1117,1117,0,0,797,67,201,0,52,0
421320305000026,770,770,716,0,50,513,8,195,4,50,0
421320305000027,767,756,739,0,17,513,26,165,7,45,0
421320305000028,679,679,652,0,27,476,29,156,0,18,0
421320305000029,472,472,472,0,0,423,0,9,12,28,0
421320305000030,479,479,479,0,0,418,0,47,14,0,0
421320305000031,723,723,723,0,0,620,14,46,28,15,0
421320305000032,662,662,646,0,16,558,0,67,0,19,18
421320305000033,738,738,738,0,0,641,5,65,2,25,0
421320305000034,559,559,555,2,0,480,18,7,14,40,0
421320305000035,303,303,303,0,0,278,0,0,10,15,0
421320305000036,876,876,821,0,55,625,84,162,0,5,0
421330205000001,702,702,693,9,0,557,0,89,0,56,0
421330205000002,384,384,384,0,0,281,23,48,5,23,4
421330205000003,537,536,536,0,0,446,20,49,19,2,0
421330205000004,900,900,900,0,0,562,17,59,0,15,247
421330205000005,482,481,481,0,0,417,7,48,7,2,0
421330205000006,573,573,569,0,4,504,9,44,0,16,0
421330205000007,347,347,347,0,0,320,0,0,26,1,0
421330205000008,312,312,305,0,7,209,3,21,55,14,10
421330205000009,357,357,357,0,0,230,37,4,10,71,5
421330205000010,300,300,300,0,0,196,5,12,57,30,0
421335105000001,816,816,816,0,0,585,43,120,0,67,1
421335105000002,529,529,529,0,0,396,0,80,1,52,0
421335105000003,209,209,209,0,0,137,25,35,6,6,0
421335105000004,658,658,658,0,0,436,22,88,22,90,0
421335105000005,667,667,667,0,0,310,246,41,5,65,0
421335105000006,159,159,159,0,0,92,0,9,58,0,0
421335105000007,137,137,137,0,0,65,0,0,72,0,0
421335105000008,117,117,117,0,0,93,7,13,0,4,0
421335105000009,11,11,11,0,0,5,0,4,2,0,0
421340105000001,454,454,276,0,177,302,12,111,6,23,0
421340105000002,1017,1009,983,0,25,730,3,238,4,34,0
421340105000003,1043,1042,1015,0,27,779,7,177,0,79,0
421340105000004,444,444,296,0,148,281,12,135,0,16,0
421340105000005,22,22,22,0,0,13,0,4,0,5,0
421340105000006,590,574,527,0,47,390,46,109,1,28,0
421340105000007,107,107,107,0,0,48,46,9,0,4,0
421340105000008,58,58,58,0,0,51,0,5,0,2,0
421340105000009,733,733,729,0,0,484,31,138,3,72,5
421340105000010,102,102,92,0,10,78,6,15,0,3,0
421340105000011,1086,1086,1081,0,5,735,30,243,3,75,0
421340105000012,15,0,0,0,0,0,0,0,0,0,0
421340105000013,9,0,0,0,0,0,0,0,0,0,0
421340105000014,124,117,117,0,0,54,5,20,33,0,5
421340105000015,274,274,274,0,0,0,0,2,272,0,0
421340105000016,463,424,417,0,7,236,34,18,105,31,0
421340105000017,721,720,714,0,0,446,47,87,8,132,0
421340105000018,410,410,410,0,0,246,25,25,86,28,0
421340105000019,370,370,370,0,0,288,0,6,72,4,0
421340105000022,4,0,0,0,0,0,0,0,0,0,0
421340108000001,584,571,571,0,0,413,14,69,23,47,5
421340108000002,485,485,485,0,0,385,0,57,0,43,0
421340108000003,865,862,862,0,0,685,0,50,29,98,0
421340108000004,7,0,0,0,0,0,0,0,0,0,0
421340108000005,817,817,817,0,0,611,60,59,63,24,0
421340108000006,224,224,224,0,0,156,10,2,38,18,0
421340108000007,3,0,0,0,0,0,0,0,0,0,0
421350005000001,340,340,316,0,24,181,3,125,10,21,0
421350005000002,146,146,91,0,48,59,6,66,14,1,0
421350005000003,206,206,144,2,56,109,27,57,11,2,0
421350005000004,162,162,100,0,62,100,10,44,5,3,0
421350005000005,187,187,164,0,23,139,4,36,2,6,0
421350005000006,508,508,441,13,54,361,3,126,2,16,0
421350005000007,781,781,766,0,15,571,0,123,2,85,0
421350005000008,169,167,158,0,9,103,0,53,11,0,0
421350005000009,289,281,272,0,9,232,3,18,22,1,5
421350005000010,670,670,620,0,43,473,12,147,0,38,0
421350005000011,593,593,575,1,17,463,18,65,11,36,0
421350005000012,740,740,740,0,0,600,18,66,23,32,1
421350005000013,442,442,436,0,6,261,24,119,0,38,0
421350005000014,706,706,693,0,13,412,13,262,4,15,0
421350005000015,738,732,704,4,24,486,38,169,0,39,0
421350005000016,526,526,521,0,1,326,50,121,0,24,5
421350005000017,996,996,947,0,49,721,33,214,19,3,6
421350005000018,204,194,148,0,46,84,0,109,1,0,0
421350005000019,168,168,150,0,18,100,0,44,13,11,0
421350005000020,366,366,308,5,53,211,8,128,2,17,0
421350005000021,623,623,599,1,23,434,3,183,1,2,0
421350005000022,122,122,76,0,46,61,0,43,18,0,0
421350005000023,290,290,226,2,62,167,5,82,2,34,0
421350005000024,286,286,254,6,26,196,0,75,3,8,4
421350005000025,260,260,217,0,43,137,7,98,6,12,0
421350005000026,358,358,347,0,11,262,0,93,3,0,0
421350005000027,844,844,820,0,24,510,95,211,6,22,0
421350005000028,588,585,556,23,6,457,3,92,9,24,0
421350005000029,224,224,168,3,53,108,3,91,17,5,0
421350005000030,384,384,356,0,28,267,13,100,0,4,0
421350005000031,440,440,377,4,59,263,11,137,8,21,0
421350005000032,386,386,363,4,19,272,0,89,17,8,0
421350005000033,521,520,518,0,2,433,5,49,11,21,1
421350005000034,513,513,507,3,0,404,0,93,14,2,0
421350005000035,391,391,391,0,0,325,5,12,23,26,0
421350005000036,308,308,308,0,0,239,3,4,51,2,9
421350005000037,608,608,605,0,3,479,3,33,78,15,0
421360905000001,468,461,159,0,302,245,21,169,14,10,2
421360905000002,500,485,382,4,99,340,21,89,23,12,0
421360905000003,597,511,261,0,250,311,0,177,2,21,0
421360905000004,254,254,5,0,249,76,0,177,0,1,0
421360905000005,270,270,220,0,35,169,0,89,0,12,0
421360905000006,509,509,480,0,29,353,41,110,0,5,0
421360905000007,716,716,669,0,47,483,44,176,0,13,0
421360905000008,606,606,595,11,0,488,34,69,6,9,0
421360905000009,758,758,745,0,13,577,10,145,14,7,5
421360905000010,472,472,471,0,1,268,39,135,2,22,6
421360905000011,531,531,531,0,0,344,20,140,15,11,1
421360905000012,686,684,684,0,0,502,20,111,4,47,0
421360905000013,201,201,201,0,0,132,3,50,6,10,0
421360905000014,464,464,459,5,0,264,72,72,0,54,2
421360905000015,803,803,803,0,0,648,9,78,0,59,9
421360905000016,952,952,946,6,0,697,89,105,4,47,10
421360905000017,674,674,672,0,2,502,31,130,3,8,0
421360905000018,727,727,722,0,5,545,30,121,10,21,0
421360905000019,738,738,738,0,0,558,16,127,4,33,0
421360905000020,504,504,498,0,6,335,24,112,10,23,0
421360905000021,602,602,602,0,0,452,63,85,1,1,0
421360905000022,856,856,816,0,40,587,25,176,3,16,49
421360905000023,855,855,855,0,0,682,38,135,0,0,0
421360905000024,597,596,596,0,0,442,69,71,0,7,7
421360905000025,738,738,738,0,0,571,27,99,4,37,0
421360905000026,652,652,650,0,2,476,35,130,0,11,0
421360905000027,454,454,452,0,2,343,22,89,0,0,0
421360905000028,753,753,753,0,0,538,26,150,0,39,0
421360905000029,420,420,420,0,0,314,51,33,1,9,12
421360905000030,699,699,699,0,0,660,10,16,0,13,0
421360905000031,787,787,785,0,2,586,33,106,4,58,0
421360905000032,489,454,392,0,62,308,10,117,3,16,0
421360905000033,466,466,431,0,35,342,12,85,10,17,0
421360905000034,552,552,474,0,78,325,29,186,0,12,0
421360905000035,659,659,655,0,4,533,5,119,0,2,0
421360905000036,457,457,457,0,0,322,11,117,0,7,0
421360905000037,414,414,414,0,0,363,0,36,0,15,0
421360905000038,533,533,533,0,0,433,8,58,6,28,0
421360905000039,803,803,803,0,0,679,5,102,0,11,6
421360905000040,613,612,612,0,0,410,14,33,90,65,0
421360905000041,261,261,261,0,0,100,10,34,103,14,0
421360905000042,453,453,453,0,0,375,0,4,51,23,0
421360905000043,354,354,354,0,0,303,0,2,7,42,0
421360905000044,431,431,431,0,0,369,4,8,10,23,17
421360905000045,377,377,374,0,3,274,2,8,71,21,1
421360905000046,536,536,536,0,0,445,0,2,48,38,3
421360905000047,426,426,371,0,55,310,15,82,7,12,0
421360905000048,452,452,171,0,281,232,11,201,0,8,0
421360905000049,492,492,492,0,0,360,14,103,0,15,0
421360905000050,462,462,462,0,0,302,7,130,18,5,0
421360905000051,564,564,564,0,0,488,0,46,0,30,0
421360905000052,342,341,341,0,0,277,8,51,0,5,0
421360905000053,382,382,382,0,0,271,9,94,0,8,0
421360905000054,353,353,353,0,0,229,40,73,6,0,5
421360905000055,435,435,429,0,6,329,15,77,0,13,1
421360910000001,758,758,758,0,0,464,19,216,32,27,0
421360910000002,461,461,461,0,0,363,9,52,16,21,0
421360910000003,325,325,325,0,0,292,0,7,14,12,0
421360910000004,365,365,365,0,0,316,0,8,37,4,0
421360910000005,22,22,22,0,0,22,0,0,0,0,0
421360910000006,306,306,306,0,0,271,7,12,13,3,0
421360910000007,184,184,184,0,0,156,6,10,1,11,0
421360920000001,384,384,384,0,0,360,3,4,5,12,0
421360920000002,220,220,220,0,0,172,5,2,22,19,0
421360920000003,319,319,319,0,0,289,0,8,19,3,0
421370805000001,447,447,447,0,0,246,3,167,7,16,8
421370805000002,1014,1014,842,0,172,598,0,386,0,30,0
421370805000003,206,0,0,0,0,0,0,0,0,0,0
421370805000004,471,471,423,0,48,277,15,151,0,28,0
421370805000005,645,645,638,0,7,147,296,143,59,0,0
421370805000006,923,0,0,0,0,0,0,0,0,0,0
421370805000007,1125,1125,1100,0,25,730,54,299,3,39,0
421370805000008,352,351,232,0,119,222,8,111,2,8,0
421370805000009,323,323,252,0,71,189,13,112,0,9,0
421370805000010,167,167,158,0,9,141,0,23,0,1,2
421370805000011,282,282,282,0,0,171,0,67,11,33,0
421370805000012,734,734,731,0,3,503,8,35,128,53,7
421370805000013,739,739,739,0,0,483,46,90,25,90,5
421370805000014,530,528,527,1,0,407,0,14,44,63,0
421370805000015,328,328,328,0,0,260,0,0,27,41,0
421370805000016,610,610,607,0,0,490,3,25,29,63,0
421370805000017,231,231,231,0,0,122,6,31,20,52,0
421370805000018,724,724,724,0,0,496,0,122,37,69,0
421370805000019,766,766,766,0,0,575,0,69,115,7,0
421370805000020,16,0,0,0,0,0,0,0,0,0,0
421370805000021,848,848,848,0,0,557,14,202,14,61,0
421370805000022,79,0,0,0,0,0,0,0,0,0,0
421370805000023,234,234,227,0,0,157,0,63,0,14,0
421370805000024,9,0,0,0,0,0,0,0,0,0,0
421370805000025,211,211,143,0,68,100,2,104,0,5,0
421370805000026,53,53,42,0,11,38,0,12,0,3,0
421370805000027,317,304,222,0,82,137,3,157,2,5,0
421370805000029,37,37,37,0,0,20,0,17,0,0,0
421370805000030,87,87,87,0,0,66,0,19,2,0,0
421370805000031,2,0,0,0,0,0,0,0,0,0,0
421370805000033,4,0,0,0,0,0,0,0,0,0,0
421370805000034,22,0,0,0,0,0,0,0,0,0,0
421370805000035,158,158,158,0,0,106,14,36,0,2,0
421370805000036,312,312,312,0,0,244,8,51,0,9,0
421370810000001,484,484,482,2,0,284,13,120,24,35,8
421370810000002,489,489,489,0,0,417,0,15,13,44,0
421370810000003,635,628,625,3,0,502,42,78,6,0,0
421370810000004,48,45,45,0,0,9,0,18,3,15,0
421370810000006,68,68,68,0,0,66,0,0,0,2,0
421370810000007,28,28,28,0,0,19,0,5,0,4,0
421370810000008,17,17,17,0,0,9,3,0,0,5,0
421370810000009,35,29,29,0,0,27,0,0,0,2,0
421380705000001,834,832,832,0,0,717,1,71,0,43,0
421380705000002,906,894,885,3,6,673,39,87,0,92,3
421380705000003,561,561,552,0,9,409,17,118,0,17,0
421380705000004,871,871,782,0,89,689,1,136,14,31,0
421380705000005,646,646,646,0,0,528,34,43,0,41,0
421380705000006,273,273,270,0,3,241,19,2,2,9,0
421380705000007,260,260,260,0,0,223,3,23,0,11,0
421380705000008,786,771,771,0,0,593,51,24,13,86,4
421380705000009,295,295,295,0,0,225,17,22,12,19,0
421380705000010,566,566,566,0,0,490,16,14,28,18,0
421380705000011,301,296,296,0,0,241,12,0,2,41,0
421380705000012,2,0,0,0,0,0,0,0,0,0,0
421380705000013,60,60,60,0,0,51,0,0,0,9,0
421380705000014,9,0,0,0,0,0,0,0,0,0,0
421380710000001,206,205,205,0,0,166,13,20,0,6,0
421380710000002,375,375,375,0,0,297,28,5,18,26,1
421380710000003,316,316,316,0,0,252,5,2,23,34,0
421390605000001,459,457,436,3,18,333,28,75,2,19,0
421390605000002,94,94,91,3,0,46,16,30,0,2,0
421390605000003,351,347,347,0,0,319,0,2,21,5,0
421390605000004,339,339,339,0,0,280,23,3,11,22,0
421390605000005,220,220,220,0,0,202,11,0,7,0,0
421390605000006,262,262,262,0,0,198,50,0,7,7,0
421400305000001,446,441,239,0,202,195,31,198,7,10,0
421400305000002,856,856,829,0,27,537,83,216,12,8,0
421400305000003,729,729,674,0,42,483,31,183,4,28,0
421400305000004,265,265,260,5,0,121,9,46,74,15,0
421400305000005,54,54,50,0,4,33,15,6,0,0,0
421400305000006,243,243,243,0,0,142,32,65,0,4,0
421400305000007,585,585,456,0,129,362,14,191,0,18,0
421400305000008,560,560,338,0,218,337,26,177,4,11,5
421400305000009,553,553,418,4,123,341,6,190,13,0,3
421400305000010,504,484,436,0,48,319,6,141,3,15,0
421400305000011,557,557,550,0,7,410,32,95,3,17,0
421400305000012,216,215,208,0,3,151,20,35,3,6,0
421400305000013,36,36,36,0,0,21,11,4,0,0,0
421400305000014,481,479,470,0,9,343,22,83,0,31,0
421400305000015,474,467,455,0,8,326,29,102,5,5,0
421400305000016,795,795,795,0,0,529,37,213,9,7,0
421400305000017,721,721,704,11,4,495,27,131,57,11,0
421400305000018,609,609,601,0,8,466,14,111,9,9,0
421400305000019,690,690,681,6,3,441,37,173,13,26,0
421400305000020,269,269,261,0,8,200,15,47,0,7,0
421400305000021,484,484,482,0,2,383,7,79,1,14,0
421400305000022,165,165,165,0,0,95,55,13,0,2,0
421400305000023,115,115,115,0,0,87,14,14,0,0,0
421400305000024,483,483,483,0,0,407,41,23,0,12,0
421400305000025,638,638,638,0,0,499,33,22,39,45,0
421400305000026,598,589,589,0,0,490,34,21,4,38,2
421400305000027,641,626,626,0,0,557,0,30,15,16,8
421400305000028,24,24,24,0,0,13,4,7,0,0,0
421400305000029,54,54,49,0,5,48,1,0,0,5,0
421400305000030,38,38,38,0,0,20,0,14,4,0,0
421400310000001,36,36,36,0,0,24,0,11,1,0,0
421400310000002,637,619,619,0,0,507,38,10,22,42,0
421400310000003,459,459,459,0,0,438,0,2,14,5,0
421400310000004,474,474,474,0,0,452,8,7,1,6,0
421400310000005,398,394,394,0,0,311,42,17,8,16,0
421410205000001,787,786,783,0,3,638,130,13,0,5,0
421410205000002,21,0,0,0,0,0,0,0,0,0,0
421410205000003,477,465,465,0,0,234,79,30,53,69,0
421410205000004,532,532,532,0,0,298,61,14,83,76,0
421410205000005,454,449,449,0,0,371,31,13,15,19,0
421410205000006,13,0,0,0,0,0,0,0,0,0,0
421415105000001,1004,1001,995,0,6,674,120,171,11,25,0
421415105000002,399,399,399,0,0,280,52,23,14,24,6
421415105000003,427,423,423,0,0,365,23,17,3,15,0
421415105000004,374,362,362,0,0,289,54,14,5,0,0
421415105000005,554,554,552,0,0,501,9,3,18,23,0
421420105000001,1333,1313,1313,0,0,775,243,230,7,53,5
421420105000002,635,629,571,0,58,408,72,111,7,31,0
421420105000003,637,625,571,0,54,417,43,149,0,16,0
421420105000004,298,298,298,0,0,155,64,61,0,18,0
421420105000005,826,826,705,3,118,525,26,243,6,23,3
421420105000006,558,558,552,0,4,308,149,93,8,0,0
421420105000007,579,579,579,0,0,428,39,62,2,44,4
421420105000008,70,62,62,0,0,45,0,8,0,9,0
421420105000009,622,622,622,0,0,485,47,6,41,43,0
421420105000010,253,253,251,2,0,228,10,0,13,0,2
421420105000011,291,291,291,0,0,229,9,14,24,15,0
421420105000012,425,425,425,0,0,400,0,4,1,20,0
421420105000013,415,415,415,0,0,346,29,20,14,6,0
421420105000014,289,289,289,0,0,226,37,0,8,18,0
421420105000015,301,297,297,0,0,283,0,4,4,5,1
421420105000016,526,526,526,0,0,400,27,6,51,16,26
421420105000017,405,405,405,0,0,336,9,0,44,16,0
421420105000018,344,342,335,7,0,311,5,3,20,3,0
421420105000019,391,391,391,0,0,344,0,0,31,16,0
421420105000020,240,240,240,0,0,184,24,4,18,10,0
421420105000021,157,157,154,0,3,120,6,19,9,3,0
421420105000022,130,130,130,0,0,90,18,17,0,5,0
421420105000023,281,281,281,0,0,213,17,24,0,27,0
421420105000024,40,0,0,0,0,0,0,0,0,0,0
421420105000025,15,0,0,0,0,0,0,0,0,0,0
421420105000026,187,187,161,2,24,107,10,52,0,18,0
421430005000001,761,754,746,0,8,547,16,135,3,53,0
421430005000002,216,211,211,0,0,155,9,22,9,16,0
421430005000003,585,585,583,2,0,437,2,4,7,134,1
421430010000001,313,313,313,0,0,228,6,25,22,32,0
421430010000002,604,604,604,0,0,469,36,9,49,41,0
421430010000003,269,259,259,0,0,188,12,0,58,1,0
421440905000001,922,921,912,0,9,653,42,194,4,28,0
421440905000002,1161,1160,1155,0,5,733,45,312,9,61,0
421440905000003,767,767,767,0,0,475,23,25,182,62,0
421440905000004,265,264,264,0,0,160,0,5,85,14,0
421440905000005,477,477,475,0,0,306,0,18,120,33,0
421440905000007,29,29,29,0,0,25,0,0,4,0,0
421440910000001,505,505,503,0,0,368,17,94,22,4,0
421440910000002,394,389,389,0,0,269,10,14,77,19,0
421440910000003,519,517,517,0,0,364,2,5,116,30,0
421440910000004,981,981,980,0,1,667,0,55,220,39,0
421440910000005,123,123,123,0,0,109,0,5,0,9,0
421450805000001,437,437,433,0,4,295,40,86,8,8,0
421450805000002,252,252,211,0,41,197,19,27,0,9,0
421450805000003,5,0,0,0,0,0,0,0,0,0,0
421450805000004,54,54,50,0,4,31,8,8,1,6,0
421450805000005,108,108,79,0,29,52,5,44,0,7,0
421450805000006,248,248,245,3,0,172,11,44,6,15,0
421450805000007,233,233,233,0,0,171,14,10,17,15,6
421450805000008,507,507,507,0,0,388,43,22,8,37,9
421450805000009,552,552,552,0,0,353,17,19,122,33,8
421450805000010,499,499,499,0,0,320,45,9,72,53,0
421450805000011,572,572,568,4,0,478,24,20,10,40,0
421450805000012,717,717,717,0,0,580,72,5,25,35,0
421450805000013,480,480,480,0,0,390,32,1,29,24,4
421450805000014,126,126,104,0,22,89,0,28,0,9,0
421450805000015,318,0,0,0,0,0,0,0,0,0,0
421450805000016,484,484,454,0,30,385,6,75,0,18,0
421450805000017,14,0,0,0,0,0,0,0,0,0,0
421450805000018,563,563,548,13,0,469,15,42,0,37,0
421450805000019,19,19,19,0,0,14,0,3,2,0,0
421450805000020,4,0,0,0,0,0,0,0,0,0,0
421460705000001,258,258,215,0,43,120,4,127,0,7,0
421460705000002,369,369,311,0,58,222,11,120,3,13,0
421460705000003,808,803,770,0,33,579,16,130,0,73,5
421460705000004,609,0,0,0,0,0,0,0,0,0,0
421460705000005,341,341,341,0,0,247,17,20,38,15,4
421460705000006,440,433,433,0,0,337,44,17,26,9,0
421460705000007,415,415,415,0,0,334,10,15,30,26,0
421460705000008,326,325,325,0,0,224,25,20,0,45,11
421460705000009,392,392,391,0,0,348,9,23,2,10,0
421460705000010,400,400,400,0,0,346,0,4,41,9,0
421460705000011,441,441,441,0,0,345,47,5,7,33,4
421460705000012,387,387,387,0,0,279,22,47,4,35,0
421460705000013,277,277,277,0,0,191,0,84,0,2,0
421460705000014,343,343,341,0,2,266,0,24,45,8,0
421460705000015,126,0,0,0,0,0,0,0,0,0,0
421460705000016,153,153,153,0,0,110,0,34,0,9,0
421460705000019,4,0,0,0,0,0,0,0,0,0,0
421460705000021,323,323,323,0,0,213,16,53,19,18,4
421460705000022,56,0,0,0,0,0,0,0,0,0,0
421460705000024,296,296,296,0,0,229,26,12,18,11,0
421460705000025,326,326,326,0,0,278,24,0,3,21,0
421470605000001,897,896,767,0,129,502,131,230,10,23,0
421470605000002,954,954,880,0,74,646,29,223,16,40,0
421470605000003,457,457,454,0,3,367,0,45,45,0,0
421470605000004,248,248,243,0,5,178,0,63,0,7,0
421470605000005,364,364,355,0,0,273,4,85,2,0,0
421470605000006,242,242,234,0,8,189,2,41,0,10,0
421470605000007,688,688,678,8,2,596,0,78,0,14,0
421470605000008,696,696,691,0,5,552,4,76,31,33,0
421470605000009,344,344,344,0,0,329,0,2,13,0,0
421470605000010,358,358,358,0,0,325,13,13,7,0,0
421470605000011,358,358,356,0,2,343,0,11,4,0,0
421470605000012,68,68,68,0,0,62,0,6,0,0,0
421470605000013,484,484,381,0,103,365,9,107,0,1,2
421470605000014,352,352,337,0,15,308,0,36,0,8,0
421470605000015,57,57,57,0,0,21,0,6,30,0,0
421470605000016,147,147,116,0,31,86,0,61,0,0,0
421470605000017,514,512,506,0,6,488,0,24,0,0,0
421470610000001,147,147,147,0,0,123,3,20,0,1,0
421470610000002,58,58,58,0,0,39,0,0,11,8,0
421470610000003,121,119,119,0,0,112,0,2,2,3,0
421470610000004,596,594,594,0,0,525,0,10,49,10,0
421470610000005,360,360,360,0,0,303,0,18,26,13,0
421470610000006,203,203,202,0,0,156,0,0,39,8,0
421470610000007,335,335,335,0,0,278,2,7,48,0,0
421470610000008,313,313,313,0,0,268,0,6,18,21,0
421470610000009,463,463,461,0,2,409,6,17,22,9,0
421470610000010,460,460,460,0,0,435,0,11,0,14,0
421480505000001,372,363,86,0,277,166,12,162,8,5,10
421480505000002,385,383,101,0,261,182,6,192,3,0,0
421480505000003,480,480,374,0,106,310,13,131,3,23,0
421480505000004,667,661,608,4,33,419,18,173,2,49,0
421480505000005,584,527,317,3,207,270,10,205,0,32,10
421480505000006,563,561,88,0,473,194,23,325,10,4,5
421480505000007,295,295,273,0,22,166,3,112,0,14,0
421480505000008,556,551,484,7,60,324,3,173,11,39,1
